141,157,219,260,273,356,517,549,613,644,775,793,801,864,887,890,932,946,1052,1076,1126,1291,1392,1403,1482,1512,1555,1563,1744,1823,1920,2047,2052,2254,2265,2302,2316,2329,2341,2504,2647,2728,2784,3089,3132,3232,3254,3293,3361,3386,3525,3626,3781,3848,3967,3969,3986,4090,4109,4321,4449,4619,4645,4681,4929,4994,5030,5115,5116,5156,5173,5199,5257,5322,5334,5461,5595,5845,5850,5994,6120,6190,6217,6247,6414,6487,6575,6596,6638,6642,6725,6733,6830,6911,6947,7007,7019,7028,7041,7054,7085,7100,7161,7192,7259,7306,7378,7390,7451,7642,7647,7950,7973,8014,8083,8128,8182,8204,8318,8346,8359,8527,8791,8852,8870,8924,8930,9015,9029,9049,9094,9159,9264,9318,9405,9585,9639,9734,9746,9760,9795,9983,
174,18,35,88,99,106,250,253,283,316,388,469,504,587,622,646,701,750,762,873,918,944,976,1093,1099,1110,1151,1290,1339,1348,1611,1809,1810,1865,2041,2070,2081,2121,2193,2207,2222,2242,2258,2260,2266,2435,2443,2475,2477,2513,2519,2569,2602,2616,2698,2725,2867,2881,2894,2927,3072,3100,3122,3147,3227,3276,3282,3311,3389,3397,3452,3504,3571,3612,3615,3622,3667,3702,3704,3731,3758,3779,3814,3918,3979,4119,4126,4160,4227,4236,4294,4371,4375,4561,4592,4660,4705,4762,4780,4800,4818,4890,4931,4965,5054,5114,5233,5411,5425,5568,5620,5665,5684,5795,5820,5838,5852,5966,5970,5977,5986,5997,6195,6272,6293,6615,6622,6637,6651,6758,6828,6936,6980,7227,7302,7393,7478,7492,7507,7561,7620,7754,7822,7926,8042,8071,8095,8164,8170,8205,8223,8243,8260,8482,8508,8532,8538,8625,8711,8777,8816,8863,8966,8974,8994,9017,9151,9161,9365,9373,9479,9627,9660,9830,9968,
177,121,124,164,236,336,491,604,610,636,727,773,815,833,865,915,961,964,971,1012,1066,1078,1094,1113,1134,1217,1227,1242,1387,1401,1414,1445,1464,1529,1540,1546,1559,1575,1589,1657,1691,1702,1764,1854,1856,1878,1897,2164,2273,2334,2432,2488,2493,2532,2695,2708,2714,2723,2773,2800,2986,3052,3058,3151,3209,3219,3243,3356,3373,3385,3406,3433,3606,3656,3788,3795,3804,3863,3876,3898,3973,3989,3993,4181,4199,4223,4226,4316,4350,4362,4535,4661,4670,4671,4761,4838,4863,4985,5067,5191,5207,5217,5222,5223,5366,5382,5538,5540,5586,5726,5775,5826,5969,5991,6131,6222,6223,6242,6255,6303,6317,6322,6336,6383,6392,6411,6602,6618,6680,6724,6883,6886,6924,7013,7038,7114,7160,7193,7217,7417,7518,7520,7536,7674,7712,7741,7849,7919,8189,8323,8364,8426,8461,8773,8785,8789,8911,8965,8978,8998,9014,9023,9031,9047,9126,9149,9165,9390,9454,9458,9555,9572,9593,9619,9770,9907,9923,9969,
144,112,165,192,212,217,240,338,341,440,468,523,588,824,907,959,996,997,1027,1120,1174,1232,1235,1267,1271,1399,1602,1625,1770,1782,1863,1973,2031,2032,2135,2395,2415,2456,2546,2584,2654,2782,2792,2815,2924,3021,3073,3211,3323,3327,3417,3502,3552,3580,3630,3634,3653,3680,3792,3832,3842,3878,3907,3911,4245,4553,4618,4758,4767,4842,4849,4932,4943,4996,5014,5016,5245,5328,5359,5365,5413,5495,5527,5657,5675,5782,5860,5932,5972,6143,6337,6368,6452,6584,6636,6700,6838,6866,6877,6987,6999,7026,7189,7271,7358,7372,7444,7521,7618,7693,7694,7791,7793,7859,7922,7976,8062,8093,8168,8390,8423,8549,8552,8568,8683,8760,8834,8869,8895,8906,8964,9012,9063,9107,9303,9332,9339,9385,9484,9503,9643,9724,9796,9802,9944,
153,11,46,52,122,198,248,263,374,495,497,522,583,671,807,911,917,945,1072,1085,1098,1128,1204,1205,1337,1378,1516,1561,1596,1613,1661,1663,1700,1783,1816,1870,1931,1963,1980,2017,2056,2129,2171,2186,2286,2486,2547,2588,2593,2604,2618,2655,2701,2875,3055,3157,3162,3207,3234,3237,3263,3290,3319,3384,3395,3477,3819,3913,3926,3928,3941,3975,4075,4104,4140,4212,4216,4326,4376,4431,4456,4542,4604,4630,4656,4876,5000,5042,5069,5103,5388,5457,5550,5579,5756,5776,5824,5921,6058,6070,6133,6148,6199,6233,6258,6265,6281,6443,6894,6973,7035,7079,7084,7116,7337,7474,7499,7544,7570,7666,7746,7766,7854,7921,8100,8190,8193,8309,8351,8372,8439,8458,8477,8485,8578,8706,8766,8811,8822,8996,9022,9046,9062,9288,9314,9402,9497,9658,9681,9713,9871,9894,9929,9948,
169,34,41,113,267,271,320,500,548,576,794,870,900,985,988,1071,1092,1147,1172,1261,1398,1411,1426,1446,1514,1552,1553,1576,1593,1724,1743,1786,1921,1928,2104,2109,2115,2315,2317,2387,2429,2479,2496,2520,2594,2734,2788,2820,2851,2878,2967,2984,3001,3048,3080,3163,3166,3189,3223,3260,3429,3524,3594,3727,3828,3980,3992,4145,4159,4180,4186,4201,4280,4310,4341,4352,4494,4526,4578,4684,4775,4810,4829,4856,4898,4901,4903,4942,4974,5035,5089,5272,5275,5329,5349,5416,5419,5434,5449,5520,5563,5592,5629,5643,5705,5741,5752,5808,5813,6082,6087,6174,6179,6382,6387,6425,6815,6903,6942,6965,7003,7010,7046,7119,7154,7447,7469,7565,7630,7634,7644,7697,7723,7769,7842,7895,7908,7942,8038,8326,8400,8501,8580,8630,8701,8797,8827,8858,8920,9120,9137,9239,9261,9336,9358,9453,9529,9563,9567,9611,9664,9744,9767,9801,9850,9851,9853,9971,9986,9990,
146,0,74,91,161,224,305,342,350,369,377,393,437,505,565,626,655,730,849,863,941,1040,1057,1106,1124,1162,1180,1263,1312,1637,1707,1965,1966,2006,2024,2053,2149,2194,2217,2294,2337,2393,2406,2419,2565,2595,2638,2645,2752,2759,2765,2793,2893,2977,3041,3159,3205,3238,3283,3334,3507,3547,3561,3635,3710,3845,3894,3900,3908,3963,4182,4237,4306,4333,4395,4436,4466,4519,4593,4594,4710,4828,5004,5096,5166,5229,5311,5331,5407,5623,5635,5660,5765,5895,5918,6270,6297,6302,6400,6493,6498,6574,6604,6664,6713,6748,6819,6938,6948,7009,7150,7263,7522,7566,7602,7651,7861,7889,7947,8002,8057,8208,8246,8304,8336,8353,8447,8499,8536,8666,8670,8685,8693,8695,8840,8904,9199,9252,9350,9411,9426,9477,9602,9670,9868,9946,9985,
165,45,84,115,186,210,337,396,458,590,595,599,716,718,922,942,958,1063,1136,1142,1189,1190,1248,1440,1443,1448,1478,1485,1500,1510,1531,1549,1667,2021,2152,2185,2197,2213,2216,2261,2279,2378,2511,2530,2587,2707,2884,2918,2931,3049,3057,3082,3130,3154,3187,3201,3222,3292,3352,3427,3539,3673,3752,3899,4027,4058,4078,4081,4102,4105,4137,4162,4169,4217,4260,4267,4354,4420,4495,4511,4541,4781,4878,4886,4948,5071,5110,5146,5150,5181,5268,5273,5286,5439,5453,5458,5518,5663,5695,5949,5968,5987,6084,6150,6170,6189,6207,6524,6525,6566,6661,6676,6790,6792,6796,6807,7040,7130,7201,7209,7219,7402,7413,7460,7461,7489,7510,7562,7585,7590,7593,7621,7660,7787,7796,7838,8058,8213,8231,8271,8338,8350,8371,8389,8406,8548,8956,9024,9050,9081,9156,9164,9260,9267,9313,9323,9505,9535,9665,9718,9762,9870,9873,9876,9945,9978,
149,97,123,125,135,293,300,690,693,696,720,938,981,1000,1152,1192,1200,1382,1441,1480,1501,1584,1672,1734,1750,1977,2028,2074,2191,2209,2241,2300,2699,2755,2757,2823,2861,2937,3102,3121,3140,3229,3261,3329,3401,3416,3418,3490,3546,3616,3663,4046,4125,4147,4206,4238,4276,4345,4379,4398,4430,4487,4517,4596,4650,4834,4897,4905,4909,4935,5043,5099,5167,5337,5451,5706,5823,5836,5859,5907,5922,6169,6273,6279,6407,6532,6650,6677,6704,6708,6804,6808,6829,6945,6969,7172,7176,7254,7257,7406,7414,7486,7505,7625,7652,7810,7820,7910,7981,8092,8119,8132,8173,8195,8211,8225,8252,8270,8360,8392,8427,8432,8464,8643,8654,8672,8740,8748,8778,8784,8986,9034,9051,9153,9298,9354,9366,9387,9410,9466,9516,9551,9635,9644,9654,9776,9883,9892,9919,9987,
154,56,85,168,173,285,306,345,447,480,618,634,763,1109,1114,1157,1268,1383,1556,1614,1684,1765,1775,1868,1871,1900,1919,1983,2049,2389,2390,2465,2489,2644,2731,2758,2795,2842,2846,2961,3078,3119,3169,3225,3245,3281,3510,3584,3599,3717,3771,3780,3791,3799,3801,3856,3923,3966,4023,4052,4067,4123,4154,4336,4337,4358,4402,4428,4435,4505,4560,4607,4750,4826,4852,5024,5157,5175,5201,5204,5280,5473,5571,5892,5980,6013,6073,6186,6214,6240,6333,6343,6364,6471,6516,6521,6531,6692,6718,6722,6779,6786,6788,6802,6844,6895,6912,6943,6949,7005,7093,7127,7164,7185,7205,7272,7295,7317,7430,7476,7517,7977,8088,8197,8217,8337,8366,8410,8479,8535,8558,8583,8617,8621,8699,8703,8725,8787,8915,8999,9168,9207,9235,9308,9324,9359,9388,9407,9461,9483,9645,9722,9755,9774,9782,
